id_venta;fecha;id_cliente;id_producto;id_tienda;id_promocion;cantidad;precio_unitario;descuento
10520;22/04/2025;466;90;8;16.0;2;77.69;15.0
44167;05/05/2025;4578;349;1;;2;962.21;0.0
8187;23/11/2025;2797;9;1;39.0;1;1438.11;25.0
43145;2025-08-06;1597;9;11;;2;1458.32;0.0
56790;26 de diciembre de 2025;4269;429;11;;2;1919.79;0.0
59319;06/03/2025;3585;99;5;;1;74.87;0.0
32878;30/12/2024;435;156;8;;2;417.29;0.0
46263;2024-08-27;2297;429;11;;1;1940.61;0.0
35616;13 de abril de 2025;358;33;8;;1;963.29;0.0
4949;2025-03-23;4081;208;14;22.0;1;1700.79;25.0
14827;27/10/2024;539;326;4;;1;2996.6;0.0
48096;2024-08-15;3830;208;3;;1;1927.72;0.0
36361;2025-11-04;1611;261;10;;1;484.95;0.0
29272;20 de febrero de 2024;147;153;15;34.0;1;1415.54;
21792;17/03/2024;1872;337;15;;1;354.28;0.0
19701;27 de julio de 2024;1822;232;11;6.0;1;718.23;35.0
209;2024-12-11;1351;201;6;5.0;3;2003.55;30.0
19362;2025-01-12;1221;208;3;;2;1700.15;0.0
3298;04/03/2025;2007;9;12;;1;1272.23;0.0
39507;16 de julio de 2025;1514;360;15;29.0;1;360.41;25.0
9153;2025-11-29;1435;161;4;39.0;1;189.68;25.0
44321;15/10/2025;3763;427;14;9.0;1;341.77;10.0
6072;25/12/2024;275;298;7;;2;173.99;0.0
44480;29/09/2024;531;431;6;;1;251.9;0.0
11463;23/11/2025;919;373;9;10.0;1;331.7;10.0
33604;15/10/2024;1422;261;13;3.0;1;529.96;20.0
15843;19/03/2025;2579;406;9;7.0;2;2523.44;25.0
43704;2024-04-07;2227;426;7;2.0;1;327.26;
56656;2024-12-18;496;136;11;17.0;1;214.6;40.0
47520;2025-04-28;4036;461;8;;1;5740.26;0.0
55707;2025-04-25;4503;194;6;;1;413.26;0.0
50808;19/03/2024;4525;194;15;1.0;1;440.18;10.0
36638;2025-03-27;3517;153;13;22.0;2;1525.74;25.0
41795;2025-12-04;3672;9;11;11.0;1;1459.79;35.0
9329;2025-09-11;973;342;4;;1;3817.0;0.0
8356;12/12/2024;2531;449;7;5.0;2;329.45;30.0
34581;26 de marzo de 2024;4227;208;8;;1;1740.56;0.0
54335;2025-08-24;3742;253;1;;1;145.52;0.0
50893;18 de marzo de 2024;435;9;6;1.0;2;1438.99;10.0
21090;2024-06-20;2071;316;3;;142;260.78;0.0
43101;2024-12-20;2761;27;10;5.0;1;89.66;30.0
6344;18 de mayo de 2025;4111;261;15;;1;545.12;0.0
20737;9 de agosto de 2024;2033;296;14;;2;4057.89;0.0
1611;25 de septiembre de 2024;2728;435;8;;1;316.79;0.0
56740;2 de noviembre de 2025;2872;208;7;;1;1909.94;0.0
35558;13 de junio de 2025;2244;426;1;;1;348.15;0.0
43705;2024-12-19;921;385;14;5.0;2;337.59;30.0
26984;03/11/2024;1097;435;13;;1;292.76;0.0
58222;2024-12-26;4986;333;15;;1;3841.19;0.0
57638;2025-12-26;3006;373;12;;1;310.53;0.0
26663;2024-07-25;2819;253;2;6.0;1;148.28;35.0
46167;2024-12-24;2945;201;8;5.0;1;2009.79;30.0
39261;2024-10-04;447;174;5;;1;771.23;0.0
51103;21 de septiembre de 2024;4178;484;4;13.0;1;367.57;10.0
2113;2025-09-14;2541;90;3;;1;79.37;0.0
9955;04/07/2025;3514;345;1;36.0;1;1829.7;30.0
24177;2024-03-27;1224;426;2;;1;312.84;0.0
14595;10/12/2025;4794;435;3;11.0;1;326.33;35.0
26616;21/12/2025;2626;435;11;11.0;3;292.2;35.0
37994;2025-01-21;4322;253;15;;2;146.17;0.0
50694;28 de diciembre de 2024;133;46;13;;1;574.54;0.0
8979;04/05/2025;2957;147;1;;1;278.78;0.0
43561;30/01/2025;4975;208;11;;1;1871.38;0.0
53751;2024-01-05;4248;430;14;18.0;1;799.87;35.0
34843;2025-08-18;513;384;9;;1;661.05;0.0
36458;20/07/2024;3110;228;12;6.0;1;3681.19;35.0
23876;2025-03-31;3770;253;11;22.0;1;132.94;25.0
37731;2025-10-18;1158;200;10;9.0;1;3451.23;10.0
44397;4 de mayo de 2025;3643;426;1;;1;352.37;0.0
44757;11/04/2025;1372;153;7;;1;1489.36;0.0
6059;2025-04-25;337;426;14;;1;321.95;0.0
16436;2025-08-06;1611;9;14;;2;1457.85;0.0
41245;10/11/2024;3515;147;13;23.0;1;264.25;20.0
44154;26 de noviembre de 2024;4533;406;2;4.0;1;2553.64;15.0
45832;02/12/2024;1219;253;11;5.0;3;145.37;30.0
44377;12/11/2025;3882;208;15;;3;1799.47;0.0
34932;26/05/2024;447;140;15;;1;1222.79;0.0
51161;21/04/2025;246;237;15;16.0;1;1958.14;15.0
6511;2025-09-24;4296;253;13;;2;146.75;0.0
31660;2025-12-09;531;46;2;11.0;1;605.72;35.0
20932;2025-12-19;4024;460;6;11.0;1;409.21;35.0
54222;2024-12-26;1493;488;15;;1;850.83;0.0
56408;30/04/2024;3186;366;9;;1;2599.75;0.0
33178;7 de junio de 2024;496;25;10;;1;553.92;0.0
48128;8 de diciembre de 2025;167;20;13;11.0;1;1990.51;35.0
58210;03/08/2025;539;344;13;31.0;1;4881.22;
20383;2024-04-23;512;67;7;;1;1456.03;0.0
22604;15 de septiembre de 2024;2227;9;1;13.0;1;1381.66;10.0
43213;2024-06-18;2662;208;3;;3;1762.2;0.0
37554;30/04/2024;1290;426;6;;2;363.57;0.0
48172;08/04/2024;4915;9;6;;3;1316.11;
36077;5 de marzo de 2024;4324;253;1;;1;140.65;
5815;2024-05-25;2901;426;15;;1;315.36;0.0
14452;2025-07-01;1562;208;14;36.0;1;1693.39;30.0
28650;17 de marzo de 2024;3285;342;11;;1;4046.47;0.0
53795;09/12/2024;387;9083;8;5.0;1;434.85;30.0
23410;26 de septiembre de 2024;484;342;7;;1;3619.18;0.0
7219;2025-01-05;597;1;1;;1;5930.55;0.0
13932;2025-07-18;1435;493;3;29.0;3;360.15;
23795;30/11/2025;447;83;6;;1;1800.38;
36212;21/10/2024;982;201;12;26.0;1;2136.06;25.0
52223;22/12/2024;31;332;11;5.0;1;971.67;30.0
7543;24/12/2024;447;67;3;5.0;1;1355.25;30.0
14224;07/03/2024;2669;194;1;;1;483.93;0.0
54088;30/05/2024;3800;36;15;;1;2146.44;0.0
2927;2025-12-28;2761;342;14;;1;3979.01;0.0
12108;4 de marzo de 2024;2367;72;12;;1;5527.81;0.0
25441;29/03/2024;2501;6;4;;2;3888.79;0.0
57607;30/11/2025;2829;323;8;;1;3473.35;0.0
2698;2025-12-20;597;9096;3;11.0;1;420.42;35.0
24121;2024-02-22;1452;452;1;34.0;3;2191.65;20.0
9383;2025-09-23;4671;9;13;;2;1293.56;0.0
49586;20 de octubre de 2025;4473;342;13;9.0;1;3741.17;10.0
3105;22/12/2025;1890;164;15;11.0;1;3955.87;35.0
11199;2025-04-08;4515;349;1;;2;992.04;0.0
55386;30 de abril de 2025;3780;185;14;;1;3517.88;
31597;2025-09-03;3382;208;9;;2;1729.41;0.0
6385;2024-04-20;3424;102;14;;1;572.15;0.0
44305;14 de diciembre de 2024;3683;493;11;5.0;1;349.53;30.0
35570;27/04/2024;2226;435;3;;1;304.97;0.0
16848;20/11/2025;4322;64;1;;1;2098.22;0.0
48880;18/10/2025;1935;342;9;9.0;1;3808.97;10.0
41065;1 de diciembre de 2025;1533;208;10;11.0;2;1830.22;35.0
38583;19 de diciembre de 2024;3935;426;2;17.0;1;323.17;40.0
40788;27/11/2025;4322;426;13;10.0;3;353.85;10.0
54160;2024-05-14;1658;168;5;;2;5662.74;0.0
460;2024-03-30;1332;426;10;;1;323.71;0.0
10561;01/12/2024;960;70;9;5.0;1;3941.18;30.0
17624;24 de noviembre de 2024;4819;386;11;4.0;1;4040.83;15.0
7075;2024-04-20;4322;81;2;;1;1340.28;0.0
3083;11 de octubre de 2024;2360;9;1;;1;1257.79;0.0
39553;2024-08-01;198;426;1;;1;330.09;0.0
20403;11/08/2025;734;435;10;;2;310.81;0.0
12922;2024-06-09;487;458;5;;1;1330.51;0.0
21290;2024-11-28;1901;194;13;4.0;1;483.59;
14908;19/01/2025;1322;497;14;;1;1796.91;0.0
18538;29/01/2025;3683;99;11;;2;78.48;0.0
57670;21 de marzo de 2024;4808;208;10;1.0;1;1961.91;10.0
23182;2025-10-08;1780;337;6;38.0;1;343.97;20.0
35089;2025-05-16;4991;460;6;;2;365.14;0.0
16685;23/07/2025;2165;426;3;12.0;1;359.88;35.0
19893;2024-11-23;4454;208;4;4.0;1;1948.38;15.0
29280;2025-03-30;1507;208;11;22.0;3;1797.56;25.0
26525;24/11/2025;1158;234;8;39.0;1;5152.57;25.0
58625;26/03/2025;999;261;8;22.0;1;548.52;25.0
16453;2024-01-17;2584;373;4;33.0;2;331.87;10.0
21434;2024-12-30;785;435;14;;1;310.6;0.0
45492;03/10/2025;3445;115;10;;1;5994.97;0.0
38115;16 de diciembre de 2025;4322;426;5;11.0;1;347.04;35.0
5328;19/03/2025;4932;342;10;7.0;1;3746.04;25.0
19833;16 de junio de 2024;4322;420;15;;1;651.12;0.0
30770;15/01/2025;2692;9;14;;3;1366.69;0.0
29043;2024-09-30;167;445;7;;3;173.23;0.0
32386;2025-12-28;1158;257;9;;1;181.92;0.0
13365;2024-12-01;149;342;7;5.0;1;3744.95;30.0
3354;24 de febrero de 2025;624;232;3;40.0;1;686.01;20.0
6328;21/12/2025;609;9;15;11.0;1;1281.19;35.0
23877;31/03/2025;3770;208;11;22.0;1;1938.65;25.0
39040;31/10/2024;1720;46;8;;1;546.55;0.0
48184;2024-12-16;1847;279;6;17.0;1;157.82;40.0
31932;16 de mayo de 2024;483;23;14;;3;306.35;0.0
41582;06/05/2024;1425;268;8;;2;501.7;0.0
41718;2025-08-26;4255;435;9;;2;285.13;0.0
38956;2024-03-30;1507;449;1;;1;326.56;0.0
9564;20 de diciembre de 2025;2557;208;13;11.0;1;1779.12;35.0
17445;27/04/2024;4501;169;6;;1;5827.09;0.0
1386;25 de octubre de 2024;1221;388;11;26.0;1;465.41;25.0
9548;2024-10-17;3405;46;13;3.0;1;570.41;20.0
5964;29 de enero de 2024;1438;208;6;;1;1875.37;0.0
11368;2025-12-11;52;337;7;11.0;3;324.01;35.0
40616;20/05/2025;3205;126;14;;1;5248.56;0.0
29022;13 de abril de 2025;447;435;9;;2;307.3;0.0
19987;2024-11-24;4380;426;14;4.0;1;348.44;15.0
46440;09/11/2024;3475;452;5;23.0;1;2381.53;20.0
22852;2024-03-18;1104;305;13;1.0;1;701.06;10.0
25314;3 de mayo de 2025;2850;194;5;;1;450.48;0.0
36786;2024-12-22;4255;26;9;5.0;2;1285.83;30.0
48830;12/04/2024;3961;419;10;;1;113.49;0.0
47750;27 de diciembre de 2024;4850;441;3;;1;201.74;0.0
25393;2025-12-18;2627;185;2;11.0;1;3627.88;35.0
37913;28/11/2024;229;435;8;4.0;1;324.49;15.0
934;26/09/2025;3523;435;2;;1;292.08;0.0
2066;30/06/2025;4322;67;2;36.0;1;1423.49;30.0
37407;2024-10-30;1149;320;14;;2;5334.98;0.0
12833;21/07/2024;447;6;5;6.0;1;4061.19;35.0
48793;27/11/2025;3558;232;13;10.0;1;658.04;10.0
8218;09/11/2024;1664;426;9;23.0;1;357.3;20.0
21455;16 de diciembre de 2024;2078;101;13;5.0;1;702.17;30.0
54258;2025-07-24;2056;6;9;12.0;1;4044.97;35.0
47066;2024-11-22;1427;452;12;4.0;1;2087.15;15.0
8325;2024-04-13;314;9;2;;1;1305.88;0.0
24609;19/05/2024;759;208;14;;1;1905.77;0.0
52020;7 de abril de 2025;4948;493;15;8.0;3;340.07;40.0
45258;29/03/2024;3195;423;5;;1;1539.36;0.0
3411;11/04/2025;1236;67;6;;1;1396.78;0.0
56521;07/08/2024;135;287;14;;1;1689.51;0.0
32713;18/11/2024;3256;406;6;;1;2686.76;0.0
114;10/01/2024;1280;285;1;18.0;1;458.88;35.0
6778;2025-02-11;853;336;14;;1;8203.09;
2772;2025-12-08;2479;426;8;11.0;2;357.6;35.0
11785;08/06/2024;4924;342;14;;1;3640.15;0.0
10371;2025-09-01;2551;385;6;;1;326.35;0.0
38239;2024-02-18;355;426;12;;1;339.8;0.0
26897;16 de septiembre de 2024;3157;499;9;13.0;2;117.43;10.0
7652;17/04/2025;4454;46;14;;1;618.29;0.0
16950;18 de septiembre de 2024;447;180;11;13.0;1;4893.74;10.0
56788;2025-10-14;3615;46;6;9.0;3;617.34;10.0
3512;2025-10-20;1332;342;3;9.0;1;4096.54;10.0
37309;24/11/2025;1354;112;15;39.0;1;245.92;
26327;2024-07-29;4453;435;14;6.0;1;305.32;35.0
41761;24/12/2024;2050;435;5;5.0;1;285.61;30.0
58844;2024-04-19;975;9;14;;1;1418.42;0.0
38172;2025-06-03;1285;253;8;;1;135.04;0.0
37496;30/07/2024;4754;9;14;;1;1265.09;0.0
17785;14/12/2025;1540;342;13;11.0;2;3560.73;35.0
3120;3 de abril de 2024;249;388;9;2.0;1;465.39;
38182;2024-07-04;2268;208;13;;3;1709.35;0.0
30116;2024-08-26;2319;426;10;;1;363.66;0.0
56560;17 de febrero de 2025;4957;491;11;;1;1136.76;0.0
19699;22/07/2024;1710;286;14;6.0;2;1120.84;35.0
8238;2024-11-30;3556;342;13;;2;3516.12;0.0
11965;2025-11-29;447;79;5;39.0;2;352.75;25.0
42928;29/12/2025;3421;392;4;;1;142.48;
10698;06/12/2024;49;342;12;5.0;1;3762.18;30.0
2321;25 de diciembre de 2024;3770;29;1;;2;145.88;0.0
47261;08/01/2024;275;118;13;18.0;1;1312.0;35.0
57632;05/09/2024;3433;194;14;19.0;1;453.98;15.0
12783;2025-10-19;4322;435;11;9.0;1;316.51;
3123;2025-11-28;457;22;4;39.0;1;191.88;25.0
41844;2024-01-29;1462;317;5;;1;1817.24;0.0
7478;20/03/2025;3681;253;9;7.0;1;147.15;25.0
22810;2024-03-21;996;71;2;1.0;1;264.25;10.0
38992;2024-01-17;3110;435;15;33.0;3;298.15;10.0
12435;2024-11-03;4274;261;15;;1;536.1;0.0
14901;26 de abril de 2025;562;344;11;;3;4505.63;0.0
55773;09/05/2025;1749;208;15;;1;1938.41;
22961;2024-09-23;377;422;6;;1;5914.37;0.0
49718;2025-11-27;4478;346;3;10.0;1;4151.55;10.0
58939;2025-02-03;2928;261;13;;1;521.26;0.0
45631;2024-10-24;4672;208;6;26.0;1;1898.93;25.0
49458;12/07/2024;1916;435;9;32.0;1;305.99;25.0
46154;2025-10-16;1298;147;4;9.0;2;265.23;
50554;2024-12-23;4803;99;5;5.0;1;75.39;30.0
37164;2024-11-28;599;291;5;4.0;1;106.35;15.0
48005;24/04/2024;3006;9;11;;1;1427.09;0.0
32198;02/12/2024;746;275;13;5.0;1;3437.91;30.0
896;27/08/2025;2094;426;13;;2;310.61;0.0
39404;26/04/2024;1706;488;10;;3;945.73;0.0
25513;24/12/2024;4322;429;1;5.0;1;1919.92;30.0
58678;15/04/2025;4494;348;5;;2;1446.92;
39457;20/12/2024;169;208;7;5.0;1;1923.43;30.0
10091;21/03/2025;4556;426;15;7.0;1;327.34;25.0
1831;14 de agosto de 2025;4752;393;14;;1;481.56;0.0
45297;2024-03-03;2953;272;5;;1;91.58;0.0
30973;20/04/2024;604;342;13;;1;3601.68;
7242;2024-11-26;1221;313;9;4.0;1;3500.61;15.0
44509;2024-11-16;4218;9;14;23.0;1;1309.02;20.0
55590;15/10/2025;3421;426;13;9.0;1;335.52;10.0
4729;2024-04-09;891;99;15;;2;78.04;0.0
22979;20/04/2024;2615;112;1;;1;255.28;0.0
36897;2024-12-02;4614;435;3;5.0;1;309.26;30.0
11857;08/12/2024;900;67;4;5.0;2;1482.06;30.0
23969;2024-06-21;575;480;12;;1;292.66;0.0
55710;01/07/2025;3541;497;8;36.0;1;1805.86;30.0
31334;18/03/2024;4082;375;10;1.0;1;768.32;10.0
59922;2024-05-25;2278;382;3;;2;3048.07;0.0
36106;05/11/2024;2228;9060;9;;1;4076.0;
58331;2025-05-01;2557;493;12;;1;345.23;0.0
52197;09/08/2025;1084;9;4;;1;1267.83;0.0
35411;2024-10-29;3291;314;4;;1;4146.68;0.0
13963;2024-01-28;2404;194;4;;1;448.95;0.0
46517;4 de noviembre de 2025;472;147;15;;1;259.18;0.0
32066;2024-10-15;4515;40;8;3.0;2;785.46;20.0
47098;11 de junio de 2025;1285;90;3;;1;81.53;0.0
17244;02/12/2025;1278;426;13;11.0;1;330.43;35.0
3922;2024-12-01;3256;179;5;5.0;1;2675.59;30.0
42917;2024-11-05;1158;429;10;;1;1783.41;
50665;07/08/2024;902;27;12;;1;86.97;0.0
53461;2024-02-08;2934;208;4;;1;1812.49;0.0
13167;23 de enero de 2025;2114;231;14;;3;323.46;0.0
53391;2025-12-11;1602;427;11;11.0;1;314.47;35.0
44701;31/12/2024;3933;346;10;;1;3906.23;0.0
36755;2025-02-10;2919;357;2;;1;1015.91;0.0
51497;25/12/2025;1853;6;10;;1;3962.8;0.0
47314;2024-02-15;167;194;8;;1;433.94;0.0
2699;2024-12-13;3999;272;1;17.0;1;80.45;40.0
1352;31/01/2024;538;261;10;;1;523.45;0.0
36156;18/04/2025;3850;140;11;;1;1209.48;0.0
47698;23 de abril de 2025;2265;208;4;16.0;1;1880.03;15.0
50218;18/05/2025;2061;342;15;;1;3892.33;0.0
105;12/07/2024;472;426;5;14.0;1;316.41;10.0
35026;04/04/2024;2077;9;10;2.0;1;1419.13;20.0
32225;2024-02-29;999;182;3;;1;1559.93;0.0
40947;10/01/2024;3653;234;7;18.0;2;4631.28;35.0
49492;2025-11-17;3452;193;14;;3;276.18;
4826;29/11/2024;2531;90;13;4.0;1;77.62;15.0
52229;17/03/2024;3850;487;13;;1;102.3;0.0
14831;18/04/2024;4126;426;15;;1;325.37;0.0
10731;10/12/2025;3683;342;15;11.0;2;3775.33;35.0
46489;2025-03-04;455;388;3;;1;507.2;0.0
4973;27/11/2024;1365;342;8;4.0;3;3644.6;15.0
29020;2025-09-25;4759;27;3;;1;85.7;0.0
18613;2025-11-21;1601;435;12;10.0;3;303.47;10.0
45614;23/11/2024;672;277;13;4.0;3;3899.98;
44621;23/04/2025;2797;194;7;16.0;1;444.25;15.0
45936;2024-12-14;2557;342;6;5.0;3;3734.66;30.0
43451;25/10/2025;1162;426;12;21.0;1;326.53;10.0
35367;2025-01-09;2512;253;11;;1;139.89;0.0
59183;27 de septiembre de 2025;3051;208;6;;1;1712.54;0.0
1460;26/03/2025;447;27;14;22.0;2;91.14;25.0
53017;19/12/2024;4078;67;14;17.0;3;1449.61;40.0
56525;2024-06-22;486;323;2;;1;3926.75;0.0
33214;26/10/2025;883;343;14;21.0;1;3054.62;10.0
5084;2024-07-30;1533;90;13;;1;82.46;0.0
15316;2024-12-26;2885;429;3;;1;1998.07;0.0
33728;2025-11-24;2876;9;7;10.0;1;1394.81;10.0
35042;2025-05-29;4478;201;15;27.0;2;2199.51;15.0
8576;13/06/2024;2728;253;8;;1;145.53;0.0
47025;2025-12-06;2425;46;12;30.0;2;614.27;10.0
57354;2025-11-27;3216;406;9;10.0;1;2433.38;10.0
47503;2025-12-27;435;342;9;;2;3719.73;0.0
21813;2024-07-02;4329;9;2;;1;1339.87;0.0
18364;2024-03-11;447;491;10;;1;1288.71;0.0
1495;2024-11-26;1923;208;1;4.0;1;1961.85;15.0
31864;18/07/2024;2664;375;5;14.0;1;723.62;10.0
57539;2025-11-23;354;112;6;10.0;1;270.67;10.0
46942;2024-01-16;680;426;4;;3;325.63;0.0
49414;25/12/2024;1239;418;15;;3;260.22;0.0
20657;30/04/2024;447;9028;1;;1;3476.61;0.0
47973;30/04/2024;1845;243;9;;1;3075.03;0.0
14797;2024-12-04;1332;423;14;5.0;1;1440.34;30.0
4930;16/07/2025;3982;435;13;29.0;1;289.62;25.0
25355;20 de abril de 2025;1104;342;11;;1;3790.26;0.0
25812;30 de diciembre de 2024;314;40;4;;1;786.6;0.0
35653;29 de marzo de 2025;4322;158;4;22.0;2;1323.73;25.0
16820;04/04/2024;4193;418;11;2.0;1;231.49;20.0
56693;2025-12-24;3319;435;10;11.0;1;294.75;35.0
45443;23 de abril de 2024;4865;426;5;;1;316.42;0.0
57217;2025-05-23;4061;342;2;25.0;1;3577.96;40.0
15474;04/12/2024;4671;147;13;5.0;1;266.59;30.0
49604;24 de abril de 2024;2815;189;2;;1;1882.05;0.0
59392;2025-08-19;2838;236;11;;3;692.87;0.0
16596;2024-10-28;431;435;5;;1;281.76;0.0
26405;26 de agosto de 2024;1453;426;10;;1;326.96;0.0
51071;19 de septiembre de 2024;3105;460;12;13.0;2;400.01;
47531;2024-07-05;4248;253;14;32.0;1;146.72;25.0
23559;03/09/2025;4327;426;3;;2;318.09;0.0
5331;2025-11-22;1035;291;3;10.0;1;115.08;10.0
17100;2025-12-05;1221;153;1;11.0;2;1527.12;35.0
12069;2025-08-25;3944;342;14;;1;3591.05;0.0
17886;2024-11-06;1518;302;14;;2;2276.45;0.0
16847;2025-11-20;4322;90;1;;1;77.32;0.0
49779;2024-12-09;447;291;7;5.0;2;115.24;30.0
26679;22 de noviembre de 2025;3469;208;2;10.0;1;1941.98;10.0
34476;1 de diciembre de 2024;2675;293;11;5.0;3;6242.77;30.0
33821;29/03/2025;541;208;12;22.0;2;1791.03;25.0
49066;2024-06-20;1853;342;7;;1;3633.37;0.0
53018;2024-06-22;2071;342;5;;1;3851.46;0.0
5428;2025-03-30;4227;423;3;22.0;1;1482.88;25.0
2520;28/12/2025;3830;208;10;;2;1723.88;0.0
25315;2024-02-27;2621;435;14;34.0;1;284.76;20.0
52635;2025-03-15;4299;452;6;;1;2152.56;0.0
43211;2025-07-20;3815;208;14;12.0;3;1782.92;35.0
2319;27 de diciembre de 2025;447;90;4;;3;80.6;0.0
36246;29 de marzo de 2025;1158;394;2;22.0;1;1311.27;25.0
4985;11 de octubre de 2025;357;90;2;38.0;1;82.43;20.0
23150;30 de septiembre de 2025;2728;426;7;28.0;1;330.71;10.0
20085;2024-12-24;2149;342;4;5.0;2;3932.41;30.0
18930;7 de mayo de 2025;2615;385;1;;1;343.51;0.0
21594;12 de mayo de 2025;2024;388;8;;1;453.87;0.0
53293;2025-09-21;3914;342;13;20.0;1;3899.0;35.0
997;23/09/2025;4503;46;1;;1;597.08;0.0
14467;21/12/2025;1618;426;10;11.0;1;363.46;35.0
37240;2024-06-29;2597;325;10;;1;920.66;0.0
17540;2025-12-27;3850;426;2;;1;328.6;0.0
6038;2024-12-05;3850;129;9;5.0;1;625.08;30.0
25609;2025-12-02;2226;435;11;11.0;1;282.45;35.0
20972;2024-11-22;4322;180;7;4.0;3;4520.25;15.0
31050;16/08/2024;447;342;9;;2;3838.64;0.0
15253;19/03/2024;2108;435;4;1.0;2;297.25;10.0
54530;2025-12-09;923;342;6;11.0;1;3879.2;35.0
4503;22/11/2024;3447;261;11;4.0;1;487.74;15.0
16256;9 de febrero de 2025;4418;253;1;;1;129.58;0.0
53432;27 de marzo de 2024;4494;79;2;;3;315.13;0.0
39321;2024-09-11;2206;9075;2;;1;213.05;0.0
58644;2025-11-24;3071;9;8;10.0;1;1411.88;10.0
53429;19 de marzo de 2025;2077;20;3;7.0;2;2015.81;25.0
43250;23 de diciembre de 2024;4410;305;13;5.0;2;697.72;30.0
15756;2024-03-18;1694;79;3;1.0;3;338.37;10.0
36639;28 de enero de 2025;169;429;7;;1;1847.76;0.0
17485;2025-11-19;2711;449;11;;3;352.2;0.0
18397;06/05/2024;4578;26;1;;1;1332.25;0.0
26940;2025-03-05;3291;6;12;;1;4349.08;0.0
26904;2024-10-06;814;253;13;;2;137.61;0.0
9647;4 de diciembre de 2024;3955;497;15;5.0;1;1693.02;30.0
36003;06/09/2024;3329;449;12;;1;340.75;0.0
31581;2025-03-21;2307;493;10;7.0;2;346.24;25.0
3363;2024-08-15;2766;155;14;;3;893.08;0.0
22896;15 de octubre de 2025;1601;417;14;9.0;1;738.51;10.0
40675;2024-01-26;4463;100;2;33.0;3;2621.29;10.0
38543;19/11/2025;556;370;13;;1;3369.28;0.0
51753;13 de mayo de 2024;3187;208;1;;1;1868.31;0.0
32014;2025-11-09;4503;79;1;;1;340.58;0.0
29067;12 de julio de 2025;3850;363;13;29.0;1;6909.85;25.0
43483;12 de mayo de 2025;1588;9;15;;2;1398.54;0.0
57616;26/12/2025;494;52;6;;1;20159.480399786808;0.0
49226;13 de abril de 2025;2048;449;2;;2;365.76;0.0
31124;2025-01-16;2114;9;8;;1;1436.02;0.0
30196;16 de julio de 2024;4111;191;13;14.0;1;138.31;10.0
9419;13/12/2025;3388;417;10;11.0;1;768.13;35.0
22148;2025-05-09;3830;74;5;;1;27.7;0.0
20644;25/07/2024;3577;140;10;6.0;1;1222.62;35.0
34673;27/05/2025;4322;478;6;27.0;1;1824.97;15.0
35587;11 de agosto de 2024;1894;417;7;;1;759.98;0.0
16687;23/04/2024;3169;412;7;;1;127.71;0.0
29339;18/10/2024;4542;208;3;26.0;1;59678.89895760656;25.0
27972;24 de octubre de 2024;4322;27;13;26.0;1;85.82;25.0
59861;2024-01-02;3698;9;14;18.0;1;1263.33;35.0
33342;2025-09-21;814;426;3;20.0;1;341.65;35.0
46034;8 de mayo de 2024;1525;9;4;;1;1320.54;0.0
12072;2025-04-03;3410;429;11;8.0;1;1853.32;40.0
17548;09/07/2025;3850;435;3;;1;327.98;0.0
40542;2025-05-13;1486;78;4;;2;255.99;0.0
22018;2024-01-04;697;344;12;18.0;1;4973.94;35.0
39499;29/10/2024;2379;233;3;;1;760.92;0.0
35393;2024-11-08;4504;435;14;23.0;1;321.18;20.0
25638;25/09/2024;137;429;2;;2;1961.34;0.0
13631;18/05/2025;2762;426;15;;2;355.44;0.0
9859;13/04/2025;2534;375;3;;2;736.36;0.0
26176;18 de diciembre de 2024;1671;253;11;17.0;1;132.12;
57083;23/05/2024;2656;461;2;;1;5452.53;0.0
7388;02/02/2024;4788;9;8;;1;1464.87;0.0
42142;16 de marzo de 2025;1280;362;8;;2;7125.01;0.0
2557;18/12/2024;453;255;4;5.0;1;3857.04;30.0
30343;8 de abril de 2025;1372;426;10;;1;361.11;0.0
43624;10 de febrero de 2025;447;339;10;;2;2382.67;0.0
32463;2024-07-21;4746;97;5;6.0;1;1439.65;35.0
12716;12/09/2025;3456;460;1;;1;377.13;0.0
46530;17/10/2024;4154;426;7;26.0;1;346.23;25.0
9464;26/07/2025;3142;1;10;12.0;1;5480.04;35.0
48533;13/12/2024;4850;141;8;17.0;1;2391.21;40.0
3702;2024-10-23;962;261;4;26.0;2;529.01;25.0
56629;25/11/2024;3667;257;12;4.0;1;179.62;15.0
49312;29 de abril de 2024;3850;136;6;;2;203.44;0.0
8216;26/11/2024;433;90;13;4.0;1;75.02;15.0
29930;2024-12-23;669;426;1;5.0;3;342.68;30.0
47957;30/03/2025;4879;90;5;22.0;1;83.32;25.0
56545;22/08/2024;4287;426;4;;1;341.99;0.0
27712;2025-12-12;1601;79;5;11.0;1;331.51;35.0
46765;2024-10-23;3800;261;12;26.0;1;507.06;25.0
45539;2025-09-20;3747;132;11;20.0;3;233.41;35.0
55873;2025-11-05;3850;99;8;;1;73.83;0.0
15528;2025-07-18;1601;342;13;29.0;1;4012.85;25.0
45464;3 de mayo de 2024;2232;40;6;;1;809.65;0.0
10032;05/06/2024;4760;342;2;;1;3550.95;
31661;2025-12-13;447;208;15;11.0;1;1969.79;35.0
6637;10/12/2024;4525;208;14;5.0;2;1892.37;30.0
13711;2024-10-07;4568;186;6;;2;1106.82;
30666;2025-12-11;1962;373;5;11.0;1;329.0;35.0
