id_cliente,recencia,frecuencia,monto,ticket_promedio,categoria_preferida,segmento,nombre_segmento
2676,,0,0.0,0.0,,-1,Sin Actividad
2677,,0,0.0,0.0,,-1,Sin Actividad
2678,368.0,5,7046.07,1409.21,Celulares,0,Dormidos / Perdidos
2679,612.0,1,319.62,319.62,Accesorios,0,Dormidos / Perdidos
2680,582.0,2,1562.22,781.11,Perifericos,0,Dormidos / Perdidos
2681,,0,0.0,0.0,,-1,Sin Actividad
2682,253.0,1,312.54,312.54,Redes,0,Dormidos / Perdidos
2683,365.0,4,5757.7,1439.42,Celulares,0,Dormidos / Perdidos
2684,,0,0.0,0.0,,-1,Sin Actividad
2685,16.0,29,51542.4,1777.32,Celulares,2,Campeones
2686,292.0,3,11407.24,3802.41,Computadoras,0,Dormidos / Perdidos
2687,77.0,2,5350.280000000001,2675.14,Laptops,3,Nuevos / Prometedores
2688,5.0,5,11478.79,2295.76,Celulares,1,En riesgo (alto valor)
2689,81.0,4,5136.37,1284.09,Celulares,3,Nuevos / Prometedores
2690,41.0,2,6732.610000000001,3366.3,Gaming,3,Nuevos / Prometedores
2691,,0,0.0,0.0,,-1,Sin Actividad
2692,22.0,8,32662.93,4082.87,Laptops,1,En riesgo (alto valor)
2693,12.0,11,15248.5,1386.23,Celulares,1,En riesgo (alto valor)
2694,323.0,4,2365.4,591.35,Gaming,0,Dormidos / Perdidos
2695,33.0,10,19587.1,1958.71,Celulares,1,En riesgo (alto valor)
2696,530.0,2,8177.83,4088.92,Celulares,0,Dormidos / Perdidos
2697,618.0,1,262.07,262.07,Accesorios,0,Dormidos / Perdidos
2698,8.0,7,5623.47,803.35,Sin Categoria,3,Nuevos / Prometedores
2699,290.0,13,22772.07,1751.7,Tablets,1,En riesgo (alto valor)
2700,624.0,1,364.13,364.13,Redes,0,Dormidos / Perdidos
2701,442.0,6,5785.15,964.19,Celulares,0,Dormidos / Perdidos
2702,2.0,27,52997.46,1962.87,Celulares,2,Campeones
2703,24.0,9,9348.73,1038.75,Celulares,1,En riesgo (alto valor)
2704,,0,0.0,0.0,,-1,Sin Actividad
2705,627.0,3,3394.23,1131.41,Sin Categoria,0,Dormidos / Perdidos
2706,198.0,6,8454.39,1409.06,Celulares,3,Nuevos / Prometedores
2707,26.0,25,47025.85,1881.03,Celulares,2,Campeones
2708,285.0,2,985.34,492.67,Perifericos,0,Dormidos / Perdidos
2709,,0,0.0,0.0,,-1,Sin Actividad
2710,36.0,10,14459.57,1445.96,Celulares,1,En riesgo (alto valor)
2711,8.0,27,39604.99,1466.85,Celulares,2,Campeones
2712,,0,0.0,0.0,,-1,Sin Actividad
2713,42.0,14,29558.33,2111.31,Celulares,1,En riesgo (alto valor)
2714,653.0,2,2117.56,1058.78,Celulares,0,Dormidos / Perdidos
2715,240.0,11,26407.41,2400.67,Sin Categoria,1,En riesgo (alto valor)
2716,97.0,3,2539.19,846.4,Impresion,3,Nuevos / Prometedores
2717,371.0,2,891.06,445.53,Accesorios,0,Dormidos / Perdidos
2718,73.0,16,26627.41,1664.21,Celulares,1,En riesgo (alto valor)
2719,8.0,35,69724.20999999999,1992.12,Computadoras,2,Campeones
2720,247.0,6,18624.63,3104.1,Celulares,1,En riesgo (alto valor)
2721,9.0,7,18769.28,2681.33,Celulares,1,En riesgo (alto valor)
2722,,0,0.0,0.0,,-1,Sin Actividad
2723,,0,0.0,0.0,,-1,Sin Actividad
2724,378.0,2,4783.889999999999,2391.94,Celulares,0,Dormidos / Perdidos
2725,375.0,1,5534.82,5534.82,Componentes,0,Dormidos / Perdidos
2726,90.0,13,22881.14,1760.09,Celulares,1,En riesgo (alto valor)
2727,652.0,1,3372.32,3372.32,Laptops,0,Dormidos / Perdidos
2728,2.0,216,487860.58999999997,2258.61,Celulares,2,Campeones
2729,176.0,3,9031.34,3010.45,Celulares,3,Nuevos / Prometedores
2730,339.0,2,5769.32,2884.66,Celulares,0,Dormidos / Perdidos
2731,,0,0.0,0.0,,-1,Sin Actividad
2732,23.0,26,35993.18,1384.35,Celulares,2,Campeones
2733,34.0,4,6244.22,1561.06,Celulares,3,Nuevos / Prometedores
2734,,0,0.0,0.0,,-1,Sin Actividad
2735,32.0,25,35658.71,1426.35,Celulares,1,En riesgo (alto valor)
2736,14.0,25,52120.57,2084.82,Celulares,2,Campeones
2737,367.0,7,16395.84,2342.26,Celulares,0,Dormidos / Perdidos
2738,285.0,2,2506.8,1253.4,Sin Categoria,0,Dormidos / Perdidos
2739,628.0,1,1919.92,1919.92,Celulares,0,Dormidos / Perdidos
2740,75.0,7,10672.6,1524.66,Celulares,1,En riesgo (alto valor)
2741,442.0,1,103.75,103.75,Accesorios,0,Dormidos / Perdidos
2742,,0,0.0,0.0,,-1,Sin Actividad
2743,368.0,1,166.1,166.1,Accesorios,0,Dormidos / Perdidos
2744,2.0,72,201521.37,2798.91,Celulares,2,Campeones
2745,,0,0.0,0.0,,-1,Sin Actividad
2746,283.0,10,27138.33,2713.83,Celulares,1,En riesgo (alto valor)
2747,293.0,3,2087.7,695.9,Perifericos,0,Dormidos / Perdidos
2748,192.0,6,11052.01,1842.0,Celulares,1,En riesgo (alto valor)
2749,5.0,13,34796.17,2676.63,Celulares,1,En riesgo (alto valor)
2750,84.0,5,84309.35999999999,16861.87,Celulares,1,En riesgo (alto valor)
2751,609.0,1,303.7,303.7,Accesorios,0,Dormidos / Perdidos
2752,13.0,10,13230.630000000001,1323.06,Sin Categoria,1,En riesgo (alto valor)
2753,60.0,2,2103.56,1051.78,Celulares,3,Nuevos / Prometedores
2754,7.0,16,38622.96,2413.94,Celulares,1,En riesgo (alto valor)
2755,21.0,4,3254.31,813.58,Monitores,3,Nuevos / Prometedores
2756,505.0,6,23102.17,3850.36,Computadoras,0,Dormidos / Perdidos
2757,13.0,4,3515.37,878.84,Celulares,3,Nuevos / Prometedores
2758,,0,0.0,0.0,,-1,Sin Actividad
2759,163.0,5,6826.0,1365.2,Celulares,3,Nuevos / Prometedores
2760,,0,0.0,0.0,,-1,Sin Actividad
2761,3.0,67,142676.41,2129.5,Celulares,2,Campeones
2762,1.0,84,217571.73,2590.14,Celulares,2,Campeones
2763,405.0,1,1924.74,1924.74,Sin Categoria,0,Dormidos / Perdidos
2764,,0,0.0,0.0,,-1,Sin Actividad
2765,93.0,5,15789.47,3157.89,Celulares,1,En riesgo (alto valor)
2766,70.0,58,133738.36,2305.83,Celulares,2,Campeones
2767,218.0,5,14393.720000000001,2878.74,Celulares,1,En riesgo (alto valor)
2768,687.0,1,314.3,314.3,Accesorios,0,Dormidos / Perdidos
2769,286.0,10,21103.4,2110.34,Computadoras,1,En riesgo (alto valor)
2770,372.0,2,4549.29,2274.64,Computadoras,0,Dormidos / Perdidos
2771,,0,0.0,0.0,,-1,Sin Actividad
2772,,0,0.0,0.0,,-1,Sin Actividad
2773,33.0,9,16890.06,1876.67,Celulares,1,En riesgo (alto valor)
2774,,0,0.0,0.0,,-1,Sin Actividad
2775,9.0,7,11554.39,1650.63,Celulares,1,En riesgo (alto valor)
2776,260.0,7,13220.02,1888.57,Componentes,1,En riesgo (alto valor)
2777,41.0,9,8365.63,929.51,Celulares,1,En riesgo (alto valor)
2778,70.0,9,16410.73,1823.41,Celulares,1,En riesgo (alto valor)
2779,376.0,1,597.92,597.92,Redes,0,Dormidos / Perdidos
2780,51.0,4,7078.12,1769.53,Celulares,3,Nuevos / Prometedores
2781,,0,0.0,0.0,,-1,Sin Actividad
2782,239.0,3,2822.32,940.77,Laptops,3,Nuevos / Prometedores
2783,,0,0.0,0.0,,-1,Sin Actividad
2784,155.0,3,12045.04,4015.01,Celulares,3,Nuevos / Prometedores
2785,,0,0.0,0.0,,-1,Sin Actividad
2786,,0,0.0,0.0,,-1,Sin Actividad
2787,564.0,2,1573.3300000000002,786.67,Gaming,0,Dormidos / Perdidos
2788,,0,0.0,0.0,,-1,Sin Actividad
2789,,0,0.0,0.0,,-1,Sin Actividad
2790,420.0,7,14270.28,2038.61,Celulares,0,Dormidos / Perdidos
2791,401.0,5,10563.44,2112.69,Laptops,0,Dormidos / Perdidos
2792,35.0,4,9487.210000000001,2371.8,Laptops,3,Nuevos / Prometedores
2793,3.0,29,78060.25,2691.73,Celulares,2,Campeones
2794,118.0,3,4559.650000000001,1519.88,Celulares,3,Nuevos / Prometedores
2795,21.0,5,3317.0899999999997,663.42,Celulares,3,Nuevos / Prometedores
2796,388.0,4,13096.04,3274.01,Celulares,0,Dormidos / Perdidos
2797,2.0,36,99122.42,2753.4,Celulares,2,Campeones
2798,43.0,6,18315.44,3052.57,Gaming,1,En riesgo (alto valor)
2799,29.0,11,15160.07,1378.19,Computadoras,1,En riesgo (alto valor)
2800,343.0,12,37160.6,3096.72,Celulares,1,En riesgo (alto valor)
2801,377.0,1,1915.28,1915.28,Celulares,0,Dormidos / Perdidos
2802,238.0,13,18090.1,1391.55,Celulares,1,En riesgo (alto valor)
2803,545.0,5,9459.75,1891.95,Celulares,0,Dormidos / Perdidos
2804,98.0,8,66285.26999999999,8285.66,Redes,1,En riesgo (alto valor)
2805,23.0,13,17570.0,1351.54,Celulares,1,En riesgo (alto valor)
2806,11.0,8,19846.98,2480.87,Sin Categoria,1,En riesgo (alto valor)
2807,,0,0.0,0.0,,-1,Sin Actividad
2808,109.0,2,4870.65,2435.32,Celulares,3,Nuevos / Prometedores
2809,169.0,14,23724.65,1694.62,Celulares,1,En riesgo (alto valor)
2810,284.0,8,15288.08,1911.01,Laptops,1,En riesgo (alto valor)
2811,4.0,34,53009.54,1559.1,Celulares,2,Campeones
2812,545.0,2,4351.38,2175.69,Celulares,0,Dormidos / Perdidos
2813,,0,0.0,0.0,,-1,Sin Actividad
2814,402.0,2,3971.8,1985.9,Celulares,0,Dormidos / Perdidos
2815,5.0,27,64730.32,2397.42,Laptops,2,Campeones
2816,,0,0.0,0.0,,-1,Sin Actividad
2817,8.0,23,35783.37,1555.8,Celulares,1,En riesgo (alto valor)
2818,275.0,1,13271.13,13271.13,Computadoras,0,Dormidos / Perdidos
2819,2.0,45,84245.75,1872.13,Celulares,2,Campeones
2820,2.0,10,22618.989999999998,2261.9,Celulares,1,En riesgo (alto valor)
2821,42.0,24,46875.18,1953.13,Sin Categoria,2,Campeones
2822,654.0,1,1431.97,1431.97,Gaming,0,Dormidos / Perdidos
2823,104.0,12,27540.22,2295.02,Celulares,1,En riesgo (alto valor)
2824,205.0,1,2066.13,2066.13,Celulares,3,Nuevos / Prometedores
2825,,0,0.0,0.0,,-1,Sin Actividad
2826,,0,0.0,0.0,,-1,Sin Actividad
2827,21.0,14,18388.41,1313.46,Celulares,1,En riesgo (alto valor)
2828,,0,0.0,0.0,,-1,Sin Actividad
2829,4.0,24,68800.90000000001,2866.7,Computadoras,2,Campeones
2830,,0,0.0,0.0,,-1,Sin Actividad
2831,248.0,1,4049.91,4049.91,Celulares,3,Nuevos / Prometedores
2832,710.0,1,5052.64,5052.64,Sin Categoria,0,Dormidos / Perdidos
2833,212.0,4,11241.93,2810.48,Computadoras,3,Nuevos / Prometedores
2834,,0,0.0,0.0,,-1,Sin Actividad
2835,36.0,35,63051.57,1801.47,Celulares,2,Campeones
2836,54.0,9,20858.95,2317.66,Celulares,1,En riesgo (alto valor)
2837,7.0,37,76669.16,2072.14,Celulares,2,Campeones
2838,134.0,4,3391.36,847.84,Sin Categoria,3,Nuevos / Prometedores
2839,425.0,1,11013.66,11013.66,Celulares,0,Dormidos / Perdidos
2840,,0,0.0,0.0,,-1,Sin Actividad
2841,11.0,16,30440.18,1902.51,Laptops,1,En riesgo (alto valor)
2842,,0,0.0,0.0,,-1,Sin Actividad
2843,9.0,22,44104.37,2004.74,Celulares,1,En riesgo (alto valor)
2844,571.0,1,2705.22,2705.22,Audio,0,Dormidos / Perdidos
2845,10.0,12,15782.55,1315.21,Sin Categoria,1,En riesgo (alto valor)
2846,351.0,2,3739.6,1869.8,Celulares,0,Dormidos / Perdidos
2847,,0,0.0,0.0,,-1,Sin Actividad
2848,37.0,9,12909.630000000001,1434.4,Celulares,1,En riesgo (alto valor)
2849,2.0,43,1408672.18,32759.82,Celulares,2,Campeones
2850,1.0,99,183373.1,1852.25,Celulares,2,Campeones
2851,42.0,9,27391.73,3043.53,Tablets,1,En riesgo (alto valor)
2852,123.0,29,74746.45999999999,2577.46,Celulares,2,Campeones
2853,527.0,1,2855.66,2855.66,Celulares,0,Dormidos / Perdidos
2854,8.0,12,14144.810000000001,1178.73,Tablets,1,En riesgo (alto valor)
2855,,0,0.0,0.0,,-1,Sin Actividad
2856,306.0,1,1302.4,1302.4,Componentes,0,Dormidos / Perdidos
2857,,0,0.0,0.0,,-1,Sin Actividad
2858,620.0,1,4064.68,4064.68,Celulares,0,Dormidos / Perdidos
2859,68.0,4,7143.089999999999,1785.77,Celulares,3,Nuevos / Prometedores
2860,14.0,19,35574.51,1872.34,Celulares,1,En riesgo (alto valor)
2861,16.0,10,8518.550000000001,851.86,Celulares,1,En riesgo (alto valor)
2862,66.0,29,43952.56,1515.61,Celulares,2,Campeones
2863,1.0,15,32327.0,2155.13,Laptops,1,En riesgo (alto valor)
2864,,0,0.0,0.0,,-1,Sin Actividad
2865,32.0,5,11437.08,2287.42,Tablets,1,En riesgo (alto valor)
2866,278.0,16,31379.24,1961.2,Celulares,1,En riesgo (alto valor)
2867,3.0,47,99274.61,2112.23,Celulares,2,Campeones
2868,7.0,115,209340.58,1820.35,Celulares,2,Campeones
2869,259.0,16,22702.45,1418.9,Celulares,1,En riesgo (alto valor)
2870,38.0,6,11525.12,1920.85,Celulares,1,En riesgo (alto valor)
2871,14.0,17,45635.63,2684.45,Perifericos,1,En riesgo (alto valor)
2872,59.0,7,9884.57,1412.08,Celulares,1,En riesgo (alto valor)
2873,28.0,5,9326.51,1865.3,Celulares,3,Nuevos / Prometedores
2874,106.0,9,20920.63,2324.51,Computadoras,1,En riesgo (alto valor)
2875,257.0,10,18789.9,1878.99,Celulares,1,En riesgo (alto valor)
2876,3.0,72,232022.41,3222.53,Celulares,2,Campeones
2877,,0,0.0,0.0,,-1,Sin Actividad
2878,5.0,7,13520.509999999998,1931.5,Computadoras,1,En riesgo (alto valor)
2879,12.0,11,11244.24,1022.2,Celulares,1,En riesgo (alto valor)
2880,136.0,6,17134.98,2855.83,Celulares,1,En riesgo (alto valor)
2881,675.0,1,1422.22,1422.22,Sin Categoria,0,Dormidos / Perdidos
2882,10.0,6,12103.84,2017.31,Celulares,1,En riesgo (alto valor)
2883,,0,0.0,0.0,,-1,Sin Actividad
2884,32.0,6,8561.21,1426.87,Tablets,3,Nuevos / Prometedores
2885,46.0,10,13328.96,1332.9,Celulares,1,En riesgo (alto valor)
2886,18.0,30,83842.31,2794.74,Celulares,2,Campeones
2887,246.0,1,3899.82,3899.82,Celulares,3,Nuevos / Prometedores
2888,140.0,5,11228.23,2245.65,Celulares,1,En riesgo (alto valor)
2889,19.0,3,6493.360000000001,2164.45,Tablets,3,Nuevos / Prometedores
2890,215.0,2,4476.95,2238.48,Laptops,3,Nuevos / Prometedores
2891,10.0,94,168207.15,1789.44,Celulares,2,Campeones
2892,30.0,3,1162.77,387.59,Celulares,3,Nuevos / Prometedores
2893,45.0,8,19513.67,2439.21,Celulares,1,En riesgo (alto valor)
2894,271.0,12,33567.880000000005,2797.32,Celulares,1,En riesgo (alto valor)
2895,,0,0.0,0.0,,-1,Sin Actividad
2896,27.0,14,41065.08,2933.22,Celulares,1,En riesgo (alto valor)
2897,128.0,10,15340.26,1534.03,Laptops,1,En riesgo (alto valor)
2898,,0,0.0,0.0,,-1,Sin Actividad
2899,6.0,37,74714.43,2019.31,Celulares,2,Campeones
2900,,0,0.0,0.0,,-1,Sin Actividad
2901,321.0,6,19011.91,3168.65,Celulares,1,En riesgo (alto valor)
2902,,0,0.0,0.0,,-1,Sin Actividad
2903,,0,0.0,0.0,,-1,Sin Actividad
2904,298.0,17,42294.07,2487.89,Celulares,1,En riesgo (alto valor)
2905,279.0,8,16059.96,2007.5,Celulares,1,En riesgo (alto valor)
2906,,0,0.0,0.0,,-1,Sin Actividad
2907,209.0,4,37121.71,9280.43,Laptops,1,En riesgo (alto valor)
2908,32.0,12,34826.19,2902.18,Celulares,1,En riesgo (alto valor)
2909,21.0,31,54270.6,1750.66,Sin Categoria,2,Campeones
2910,21.0,10,12982.990000000002,1298.3,Celulares,1,En riesgo (alto valor)
2911,29.0,38,90373.32,2378.25,Computadoras,2,Campeones
2912,9.0,7,8131.98,1161.71,Celulares,1,En riesgo (alto valor)
2913,54.0,12,14107.96,1175.66,Celulares,1,En riesgo (alto valor)
2914,8.0,75,222384.13,2965.12,Celulares,2,Campeones
2915,25.0,6,2599.73,433.29,Tablets,3,Nuevos / Prometedores
2916,520.0,2,4833.15,2416.57,Celulares,0,Dormidos / Perdidos
2917,,0,0.0,0.0,,-1,Sin Actividad
2918,,0,0.0,0.0,,-1,Sin Actividad
2919,10.0,5,4816.93,963.39,Sin Categoria,3,Nuevos / Prometedores
2920,10.0,12,29399.739999999998,2449.98,Celulares,1,En riesgo (alto valor)
2921,178.0,4,9784.51,2446.13,Laptops,3,Nuevos / Prometedores
2922,,0,0.0,0.0,,-1,Sin Actividad
2923,613.0,3,3164.9500000000003,1054.98,Computadoras,0,Dormidos / Perdidos
2924,,0,0.0,0.0,,-1,Sin Actividad
2925,55.0,3,5005.2300000000005,1668.41,Celulares,3,Nuevos / Prometedores
2926,2.0,10,13407.72,1340.77,Celulares,1,En riesgo (alto valor)
2927,212.0,4,5128.47,1282.12,Sin Categoria,3,Nuevos / Prometedores
2928,8.0,62,109604.56999999999,1767.82,Celulares,2,Campeones
2929,257.0,3,1829.76,609.92,Tablets,3,Nuevos / Prometedores
2930,15.0,41,62399.35,1521.94,Celulares,2,Campeones
2931,,0,0.0,0.0,,-1,Sin Actividad
2932,225.0,15,19076.13,1271.74,Celulares,1,En riesgo (alto valor)
2933,52.0,6,11127.039999999999,1854.51,Computadoras,1,En riesgo (alto valor)
2934,27.0,18,31352.87,1741.83,Celulares,1,En riesgo (alto valor)
2935,24.0,11,23824.12,2165.83,Monitores,1,En riesgo (alto valor)
2936,277.0,36,90716.65000000001,2519.91,Celulares,2,Campeones
2937,12.0,16,27592.02,1724.5,Celulares,1,En riesgo (alto valor)
2938,34.0,8,14863.63,1857.95,Celulares,1,En riesgo (alto valor)
2939,355.0,13,25190.74,1937.75,Sin Categoria,1,En riesgo (alto valor)
2940,283.0,8,11036.89,1379.61,Laptops,1,En riesgo (alto valor)
2941,2.0,9,23033.079999999998,2559.23,Sin Categoria,1,En riesgo (alto valor)
2942,,0,0.0,0.0,,-1,Sin Actividad
2943,6.0,13,23153.1,1781.01,Celulares,1,En riesgo (alto valor)
2944,155.0,5,11664.46,2332.89,Celulares,1,En riesgo (alto valor)
2945,372.0,9,20785.58,2309.51,Computadoras,1,En riesgo (alto valor)
2946,,0,0.0,0.0,,-1,Sin Actividad
2947,32.0,6,10023.86,1670.64,Celulares,1,En riesgo (alto valor)
2948,3.0,8,17921.300000000003,2240.16,Celulares,1,En riesgo (alto valor)
2949,259.0,2,7207.9,3603.95,Computadoras,3,Nuevos / Prometedores
2950,31.0,2,6875.51,3437.76,Celulares,3,Nuevos / Prometedores
2951,51.0,5,156950.26,31390.05,Celulares,1,En riesgo (alto valor)
2952,,0,0.0,0.0,,-1,Sin Actividad
2953,26.0,19,42682.659999999996,2246.46,Celulares,1,En riesgo (alto valor)
2954,,0,0.0,0.0,,-1,Sin Actividad
2955,690.0,2,2253.5299999999997,1126.76,Componentes,0,Dormidos / Perdidos
2956,459.0,3,3678.7200000000003,1226.24,Gaming,0,Dormidos / Perdidos
2957,2.0,87,266612.83,3064.52,Celulares,2,Campeones
2958,,0,0.0,0.0,,-1,Sin Actividad
2959,,0,0.0,0.0,,-1,Sin Actividad
2960,,0,0.0,0.0,,-1,Sin Actividad
2961,87.0,10,8698.14,869.81,Perifericos,1,En riesgo (alto valor)
2962,,0,0.0,0.0,,-1,Sin Actividad
2963,245.0,12,28393.89,2366.16,Celulares,1,En riesgo (alto valor)
2964,,0,0.0,0.0,,-1,Sin Actividad
2965,506.0,2,1041.95,520.98,Perifericos,0,Dormidos / Perdidos
2966,46.0,2,5402.379999999999,2701.19,Computadoras,3,Nuevos / Prometedores
2967,10.0,18,335211.71,18622.87,Perifericos,2,Campeones
2968,,0,0.0,0.0,,-1,Sin Actividad
2969,390.0,2,2970.1899999999996,1485.09,Computadoras,0,Dormidos / Perdidos
2970,584.0,3,3984.7799999999997,1328.26,Celulares,0,Dormidos / Perdidos
2971,366.0,4,1265.75,316.44,Audio,0,Dormidos / Perdidos
2972,8.0,14,47078.58,3362.76,Celulares,1,En riesgo (alto valor)
2973,619.0,2,1020.59,510.3,Perifericos,0,Dormidos / Perdidos
2974,600.0,3,17785.8,5928.6,Celulares,0,Dormidos / Perdidos
2975,146.0,1,356.1,356.1,Accesorios,3,Nuevos / Prometedores
2976,257.0,5,7205.83,1441.17,Celulares,3,Nuevos / Prometedores
2977,,0,0.0,0.0,,-1,Sin Actividad
2978,10.0,16,34622.6,2163.91,Celulares,1,En riesgo (alto valor)
2979,,0,0.0,0.0,,-1,Sin Actividad
2980,53.0,1,7061.68,7061.68,Celulares,3,Nuevos / Prometedores
2981,7.0,3,1059.3400000000001,353.11,Celulares,3,Nuevos / Prometedores
2982,304.0,13,31925.79,2455.83,Sin Categoria,1,En riesgo (alto valor)
2983,392.0,4,4257.080000000001,1064.27,Celulares,0,Dormidos / Perdidos
2984,268.0,35,59428.99,1697.97,Celulares,2,Campeones
2985,644.0,2,2697.6899999999996,1348.84,Audio,0,Dormidos / Perdidos
2986,511.0,1,146.93,146.93,Perifericos,0,Dormidos / Perdidos
2987,66.0,9,19474.53,2163.84,Celulares,1,En riesgo (alto valor)
2988,43.0,12,18121.45,1510.12,Celulares,1,En riesgo (alto valor)
2989,6.0,16,38038.58,2377.41,Celulares,1,En riesgo (alto valor)
2990,132.0,4,5869.98,1467.5,Sin Categoria,3,Nuevos / Prometedores
2991,,0,0.0,0.0,,-1,Sin Actividad
2992,,0,0.0,0.0,,-1,Sin Actividad
2993,1.0,17,45568.46,2680.5,Celulares,1,En riesgo (alto valor)
2994,7.0,10,24587.35,2458.73,Componentes,1,En riesgo (alto valor)
2995,312.0,4,1077.52,269.38,Accesorios,0,Dormidos / Perdidos
2996,427.0,1,7140.92,7140.92,Celulares,0,Dormidos / Perdidos
2997,5.0,19,51034.2,2686.01,Celulares,1,En riesgo (alto valor)
2998,,0,0.0,0.0,,-1,Sin Actividad
2999,,0,0.0,0.0,,-1,Sin Actividad
3000,260.0,59,131766.65,2233.33,Celulares,2,Campeones
3001,127.0,6,12543.82,2090.64,Celulares,1,En riesgo (alto valor)
3002,7.0,7,23413.29,3344.76,Laptops,1,En riesgo (alto valor)
3003,370.0,7,15257.86,2179.69,Celulares,0,Dormidos / Perdidos
3004,,0,0.0,0.0,,-1,Sin Actividad
3005,39.0,6,10202.8,1700.47,Celulares,1,En riesgo (alto valor)
3006,5.0,13,14466.55,1112.81,Celulares,1,En riesgo (alto valor)
3007,41.0,4,7386.6,1846.65,Laptops,3,Nuevos / Prometedores
3008,,0,0.0,0.0,,-1,Sin Actividad
3009,32.0,10,18585.91,1858.59,Celulares,1,En riesgo (alto valor)
3010,,0,0.0,0.0,,-1,Sin Actividad
3011,,0,0.0,0.0,,-1,Sin Actividad
3012,,0,0.0,0.0,,-1,Sin Actividad
3013,34.0,5,19259.870000000003,3851.97,Laptops,1,En riesgo (alto valor)
3014,262.0,15,30958.149999999998,2063.88,Laptops,1,En riesgo (alto valor)
3015,77.0,8,49472.92,6184.12,Tablets,1,En riesgo (alto valor)
3016,20.0,1,216.05,216.05,Perifericos,3,Nuevos / Prometedores
3017,72.0,5,9304.65,1860.93,Celulares,3,Nuevos / Prometedores
3018,118.0,19,32592.02,1715.37,Celulares,1,En riesgo (alto valor)
3019,,0,0.0,0.0,,-1,Sin Actividad
3020,406.0,11,32124.12,2920.37,Computadoras,1,En riesgo (alto valor)
3021,269.0,12,24867.67,2072.31,Celulares,1,En riesgo (alto valor)
3022,,0,0.0,0.0,,-1,Sin Actividad
3023,271.0,1,2159.37,2159.37,Celulares,0,Dormidos / Perdidos
3024,,0,0.0,0.0,,-1,Sin Actividad
3025,381.0,8,23975.420000000002,2996.93,Computadoras,1,En riesgo (alto valor)
3026,203.0,22,54477.89,2476.27,Celulares,1,En riesgo (alto valor)
3027,490.0,8,11124.039999999999,1390.5,Celulares,0,Dormidos / Perdidos
3028,73.0,5,8868.25,1773.65,Celulares,3,Nuevos / Prometedores
3029,,0,0.0,0.0,,-1,Sin Actividad
3030,22.0,15,35706.11,2380.41,Celulares,1,En riesgo (alto valor)
3031,616.0,2,1909.25,954.62,Celulares,0,Dormidos / Perdidos
3032,373.0,5,7264.99,1453.0,Sin Categoria,0,Dormidos / Perdidos
3033,60.0,2,2154.42,1077.21,Sin Categoria,3,Nuevos / Prometedores
3034,,0,0.0,0.0,,-1,Sin Actividad
3035,375.0,2,1835.5,917.75,Sin Categoria,0,Dormidos / Perdidos
3036,,0,0.0,0.0,,-1,Sin Actividad
3037,257.0,4,7730.54,1932.64,Computadoras,3,Nuevos / Prometedores
3038,,0,0.0,0.0,,-1,Sin Actividad
3039,14.0,37,1170896.18,31645.84,Celulares,2,Campeones
3040,276.0,2,3821.44,1910.72,Celulares,0,Dormidos / Perdidos
3041,4.0,6,9616.53,1602.76,Celulares,1,En riesgo (alto valor)
3042,351.0,1,550.89,550.89,Perifericos,0,Dormidos / Perdidos
3043,14.0,2,1557.23,778.62,Celulares,3,Nuevos / Prometedores
3044,,0,0.0,0.0,,-1,Sin Actividad
3045,4.0,150,333571.6,2223.81,Celulares,2,Campeones
3046,415.0,2,2604.86,1302.43,Sin Categoria,0,Dormidos / Perdidos
3047,,0,0.0,0.0,,-1,Sin Actividad
3048,20.0,13,31443.32,2418.72,Celulares,1,En riesgo (alto valor)
3049,345.0,3,13776.69,4592.23,Celulares,0,Dormidos / Perdidos
3050,,0,0.0,0.0,,-1,Sin Actividad
3051,18.0,34,845538.22,24868.77,Audio,2,Campeones
3052,,0,0.0,0.0,,-1,Sin Actividad
3053,96.0,5,15959.619999999999,3191.92,Laptops,1,En riesgo (alto valor)
3054,1.0,44,87337.14,1984.94,Computadoras,2,Campeones
3055,527.0,1,455.48,455.48,Celulares,0,Dormidos / Perdidos
3056,,0,0.0,0.0,,-1,Sin Actividad
3057,104.0,1,1392.83,1392.83,Tablets,3,Nuevos / Prometedores
3058,,0,0.0,0.0,,-1,Sin Actividad
3059,85.0,1,698.96,698.96,Celulares,3,Nuevos / Prometedores
3060,13.0,9,23541.41,2615.71,Laptops,1,En riesgo (alto valor)
3061,3.0,16,32839.31,2052.46,Celulares,1,En riesgo (alto valor)
3062,5.0,13,15474.36,1190.34,Laptops,1,En riesgo (alto valor)
3063,429.0,5,18570.64,3714.13,Celulares,0,Dormidos / Perdidos
3064,9.0,14,18541.44,1324.39,Computadoras,1,En riesgo (alto valor)
3065,51.0,5,13112.09,2622.42,Celulares,1,En riesgo (alto valor)
3066,,0,0.0,0.0,,-1,Sin Actividad
3067,,0,0.0,0.0,,-1,Sin Actividad
3068,,0,0.0,0.0,,-1,Sin Actividad
3069,9.0,49,305613.47,6237.01,Perifericos,2,Campeones
3070,32.0,10,18546.81,1854.68,Celulares,1,En riesgo (alto valor)
3071,37.0,10,11407.19,1140.72,Tablets,1,En riesgo (alto valor)
3072,116.0,12,18444.65,1537.05,Celulares,1,En riesgo (alto valor)
3073,28.0,14,24657.649999999998,1761.26,Celulares,1,En riesgo (alto valor)
